customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
CUST_4136,37.0,Male,West,Primary,Self-Employed,112894.85,2801.64,Other,600.0,2,193,0.261,2022-08-11,0
CUST_4137,41.0,Male,West,Secondary,Self-Employed,37459.35,3754.43,Car,718.0,1,92,0.193,2020-04-25,0
CUST_4138,46.0,Male,North,Secondary,,65853.58,18716.71,Other,638.0,0,118,0.647,2020-04-10,0
CUST_4139,52.0,Male,North,Primary,Salaried,53296.76,4801.42,Education,710.0,0,194,1.2137908071366201,2022-01-04,0
CUST_4140,42.0,Male,West,Primary,Self-Employed,226362.58,55144.1,Business,785.0,1,71,0.164,2023-01-26,0
CUST_4141,49.0,Male,West,Primary,Salaried,118330.7,44922.17,Other,426.0,0,193,0.343,2020-05-16,1
CUST_4142,61.0,Female,West,Secondary,Salaried,97472.71,10732.37,Education,614.0,3,50,0.32,2020-07-26,1
CUST_4143,46.0,Male,South,Post-Graduate,Salaried,15163.48,44444.52,Business,614.0,0,181,0.553,2023-10-03,0
CUST_4144,45.0,Male,East,Primary,Salaried,68752.6,19045.71,Business,,2,131,0.062,2020-11-04,0
CUST_4145,23.0,Female,North,Post-Graduate,Salaried,52891.04,4330.6,Other,753.0,1,156,0.151,2020-05-20,0
CUST_4146,10.0,Female,North,Primary,Unemployed,52526.56,23811.67,Home,827.0,4,50,0.236,2020-03-15,1
CUST_4147,46.0,Male,South,Graduate,Salaried,17141.7,28443.01,Other,752.0,1,131,1.4266644295199984,2020-05-17,0
CUST_4148,40.0,Female,West,Secondary,Salaried,,2190.51,Other,669.0,4,249,0.503,2021-10-05,1
CUST_4149,35.0,,East,Post-Graduate,Salaried,56703.2,9438.46,Home,639.0,4,61,0.255,2019-10-13,0
CUST_4150,44.0,Female,West,Post-Graduate,Self-Employed,146017.92,134.96,Other,801.0,1,76,0.605,2022-02-21,0
CUST_4151,,Male,North,Secondary,Self-Employed,,9510.61,Education,561.0,3,240,0.253,2019-07-16,1
CUST_4152,55.0,Female,South,Post-Graduate,Self-Employed,43479.68,10215.95,Home,712.0,2,146,0.068,2021-08-03,0
CUST_4153,43.0,Male,East,Primary,Salaried,248916.7,24870.41,Education,,2,134,0.234,2023-05-30,0
CUST_4154,33.0,Female,East,Post-Graduate,Salaried,47218.55,5548.71,Business,656.0,1,138,0.309,2023-12-11,0
CUST_4155,53.0,Other,East,Primary,Self-Employed,54012.37,763.83,Home,705.0,1,80,0.357,2023-06-14,0
CUST_4156,39.0,Male,East,Post-Graduate,Unemployed,54600.82,9481.58,Business,573.0,4,65,0.273,2022-07-21,1
CUST_4157,48.0,Female,South,Graduate,Self-Employed,20406.24,777751.9457065074,Car,720.0,1,168,0.111,2022-10-04,0
CUST_4158,36.0,Male,North,Post-Graduate,Salaried,94602.44,12735.05,Car,685.0,4,94,0.307,2021-02-20,1
CUST_4159,34.0,Other,East,Post-Graduate,Salaried,35514.6,13407.59,Education,724.0,0,225,0.253,2019-10-25,0
CUST_4160,43.0,Female,East,Primary,Salaried,58450.97,15826.13,Business,644.0,1,200,0.34,2021-02-03,0
CUST_4161,42.0,Male,North,Secondary,Self-Employed,85433.91,34836.89,Business,591.0,2,34,0.235,2020-11-15,0
CUST_4162,47.0,Female,West,Graduate,Salaried,283238.92,,Home,768.0,5,128,0.208,2020-09-30,1
CUST_4163,38.0,Male,East,Secondary,Salaried,20864.07,2393.03,Car,770.0,2,52,0.35,2020-02-23,0
CUST_4164,19.0,Male,East,Primary,Salaried,119609.28,5779.39,Education,725.0,2,248,0.113,2020-10-10,0
CUST_4165,36.0,Female,West,Graduate,Salaried,119967.79,5203.21,Education,712.0,1,20,0.237,2022-10-06,0
CUST_4166,51.0,Male,North,Post-Graduate,Salaried,35933.6,,Home,487.0,0,68,0.338,2021-07-03,1
CUST_4167,,Female,North,Secondary,Salaried,1686058.7942123485,759.66,Home,776.0,1,124,0.549,2021-11-26,0
CUST_4168,39.0,Male,East,Secondary,Self-Employed,222960.28,8338.49,Education,718.0,3,12,0.554,2021-10-22,0
CUST_4169,53.0,Male,North,Secondary,Salaried,32468.41,23361.05,Home,781.0,4,100,0.18,2021-05-28,1
CUST_4170,33.0,Other,West,Post-Graduate,Salaried,72633.09,10949.09,Business,585.0,1,167,0.15,2019-09-03,1
CUST_4171,23.0,Male,South,Primary,Salaried,,30750.41,Education,732.0,1,236,0.507,2020-03-11,0
CUST_4172,40.0,Female,West,Post-Graduate,Salaried,91797.75,12407.51,Other,727.0,0,28,0.346,2020-09-13,0
CUST_4173,36.0,Female,West,Post-Graduate,Self-Employed,110794.61,96889.3,Car,406.0,1,35,0.109,2020-02-17,1
CUST_4174,30.0,Female,South,Primary,Salaried,68394.24,84065.98,Car,672.0,2,113,0.281,2021-03-13,0
CUST_4175,39.0,Female,West,Primary,Self-Employed,90287.02,40216.05,Other,680.0,2,107,0.632,2023-02-27,0
CUST_4176,47.0,Female,East,Post-Graduate,Salaried,,77191.0,Other,603.0,2,166,0.429,2022-01-25,0
CUST_4177,41.0,Male,East,Primary,Self-Employed,68268.44,5728.36,Business,718.0,1,137,0.259,2023-11-12,0
CUST_4178,,Female,North,Secondary,Salaried,40901.7,34749.85,Education,698.0,2,146,1.4132172255922995,2021-04-18,0
CUST_4179,63.0,Male,North,Graduate,Salaried,22384.79,9702.62,Home,628.0,1,41,0.31,2023-06-01,0
CUST_4180,37.0,Male,West,Primary,Self-Employed,39842.3,32301.38,Car,637.0,0,104,0.402,2022-05-06,0
CUST_4181,45.0,Other,East,Graduate,Salaried,74277.63,11705.87,Other,547.0,1,85,0.45,2021-09-02,1
CUST_4182,35.0,Female,East,Secondary,Salaried,84849.79,8541.87,Education,715.0,0,152,0.325,2023-07-10,0
CUST_4183,31.0,Female,South,Primary,Self-Employed,21703.58,79729.95,Home,705.0,1,69,0.232,2023-05-09,0
CUST_4184,34.0,Female,North,Post-Graduate,Salaried,28278.54,5889.43,Car,670.0,2,148,0.404,2019-05-05,0
CUST_4185,36.0,Female,East,Post-Graduate,Salaried,106908.12,35529.25,Education,658.0,1,111,0.288,2019-11-28,0
CUST_4186,46.0,Female,West,Secondary,Salaried,,,Car,739.0,1,91,0.369,2023-03-17,0
CUST_4187,70.0,Male,East,Primary,Unemployed,121744.78,9041.38,Business,692.0,2,143,0.132,2022-01-18,0
CUST_4188,33.0,Male,North,Post-Graduate,Self-Employed,178843.13,15328.06,Car,746.0,2,117,0.118,2022-04-03,0
CUST_4189,37.0,,West,Primary,,,3856.27,Business,697.0,4,72,0.193,2022-01-29,1
CUST_4190,,Female,North,Graduate,Salaried,42965.55,63523.79,Business,754.0,1,116,0.338,2021-06-13,0
CUST_4191,46.0,Male,East,Post-Graduate,Salaried,65636.0,86144.25,Business,749.0,0,176,0.365,2019-08-09,0
CUST_4192,45.0,Male,East,Secondary,Salaried,225915.81,32962.44,Home,756.0,5,219,1.2131446418369558,2022-11-04,0
CUST_4193,57.0,Male,East,Post-Graduate,Self-Employed,546647.36,47331.58,Home,631.0,1,99,0.512,2021-01-29,0
CUST_4194,12.0,Other,North,Secondary,Salaried,86723.23,2155.77,Business,734.0,1,193,0.102,2021-04-17,0
CUST_4195,13.0,Female,West,Secondary,,91898.81,12111.43,Education,,1,35,0.218,2022-01-18,0
CUST_4196,36.0,Male,East,Graduate,Unemployed,106998.14,10042.22,Business,,3,73,0.321,2021-05-01,1
CUST_4197,55.0,Male,East,Graduate,Self-Employed,61024.72,20807.45,Education,642.0,1,223,0.207,2023-06-16,0
CUST_4198,23.0,Male,East,Secondary,Self-Employed,151916.02,5063.78,Car,707.0,3,225,0.15,2021-07-18,1
CUST_4199,5.0,Male,South,Post-Graduate,Self-Employed,,20717.38,Home,524.0,0,209,0.524,2019-12-15,1
CUST_4200,48.0,Male,South,Secondary,Self-Employed,79499.11,26559.33,Education,707.0,1,241,0.111,2020-02-05,0
CUST_4201,44.0,Female,West,Primary,Salaried,46424.57,3549.26,Education,707.0,3,231,0.652,2021-06-19,1
CUST_4202,28.0,Other,North,Primary,Salaried,,3531.05,Education,765.0,1,65,0.228,2022-03-19,0
CUST_4203,30.0,Male,East,Post-Graduate,Salaried,,901.65,Other,691.0,5,141,0.508,2023-08-17,0
CUST_4204,30.0,Male,East,Post-Graduate,Salaried,,35771.05,Home,790.0,4,54,0.058,2022-04-27,0
CUST_4205,,Male,North,Graduate,Self-Employed,33182.76,10049.6,Other,649.0,1,150,0.253,2023-10-02,0
CUST_4206,34.0,Male,North,Primary,Salaried,,6385.87,Car,639.0,2,19,0.34,2019-06-17,0
CUST_4207,47.0,Male,West,Secondary,Salaried,101635.31,37637.58,Education,808.0,1,28,0.172,2020-01-07,0
CUST_4208,7.0,Male,North,Secondary,Salaried,16630.79,3865.39,Home,634.0,1,99,0.276,2023-05-11,0
CUST_4209,31.0,Male,East,Primary,Salaried,76093.11,13929.74,Home,503.0,3,249,0.176,2023-11-16,1
CUST_4210,28.0,Female,West,Primary,Self-Employed,117576.01,34141.39,Home,809.0,0,179,0.261,2019-03-29,0
CUST_4211,38.0,Female,South,Graduate,Self-Employed,92959.05,21323.06,Education,816.0,0,203,0.28,2022-01-29,0
CUST_4212,35.0,Female,West,Primary,Salaried,43800.84,20185.92,Business,667.0,0,205,0.569,2020-05-14,0
CUST_4213,51.0,Male,West,Graduate,Salaried,22037.49,4283.45,Business,675.0,2,127,0.208,2023-05-23,0
CUST_4214,19.0,Female,West,Post-Graduate,Self-Employed,95761.44,4989.73,Business,640.0,1,212,0.237,2020-03-16,0
CUST_4215,42.0,Other,North,Post-Graduate,Self-Employed,156438.54,21840.29,Other,830.0,1,38,0.195,2019-07-08,0
CUST_4216,48.0,Male,East,Primary,Salaried,37866.17,596.23,Education,803.0,1,228,0.123,2023-01-30,0
CUST_4217,64.0,Male,North,Primary,Unemployed,89816.73,50836.48,Car,637.0,2,27,1.3166167828082673,2019-11-07,0
CUST_4218,36.0,Male,East,Primary,Unemployed,212184.64,10787.69,Other,692.0,2,152,0.569,2022-08-20,0
CUST_4219,45.0,Male,North,Primary,Unemployed,78517.57,13472.75,Home,824.0,0,49,0.341,2021-02-09,0
CUST_4220,20.0,Male,West,Secondary,Self-Employed,43586.2,7474.72,Business,845.0,1,123,0.388,2023-01-09,0
CUST_4221,13.0,Female,East,Secondary,Unemployed,137679.37,52322.51,Home,296.0,3,40,0.354,2020-11-27,1
CUST_4222,52.0,Male,North,Post-Graduate,Salaried,33188.25,25715.78,Other,726.0,1,50,0.201,2023-02-08,0
CUST_4223,41.0,Male,West,Secondary,Self-Employed,21193.43,14941.76,Business,685.0,2,141,0.19,2022-02-23,0
CUST_4224,56.0,Male,South,Primary,Unemployed,114674.96,22005.53,Education,642.0,0,18,0.465,2020-11-11,0
CUST_4225,25.0,Other,North,Graduate,Unemployed,43263.74,11965.8,Business,738.0,1,175,0.28,2021-08-11,0
CUST_4226,48.0,Male,North,Post-Graduate,Self-Employed,46480.27,15664.45,Business,819.0,2,216,0.142,2021-05-30,0
CUST_4227,,Female,South,Primary,Salaried,36259.17,,Business,620.0,0,81,0.105,2022-09-14,0
CUST_4228,47.0,Male,North,Secondary,Salaried,,13219.43,Other,708.0,0,193,0.264,2019-07-13,0
CUST_4229,45.0,Male,South,Graduate,Salaried,183951.38,9457.55,Business,704.0,0,85,0.286,2021-09-24,0
CUST_4230,42.0,Female,East,Graduate,Self-Employed,,2020.52,Other,584.0,2,154,0.256,2020-06-21,1
CUST_4231,23.0,Male,South,Secondary,Salaried,251697.41,951.54,Home,694.0,0,137,0.303,2022-12-20,0
CUST_4232,58.0,Male,West,Primary,Salaried,143214.17,4782.23,Education,678.0,1,104,0.257,2022-12-16,0
CUST_4233,34.0,Male,South,Graduate,Salaried,86943.78,7246.7,Business,657.0,0,63,0.404,2020-05-30,0
CUST_4234,48.0,Female,East,Graduate,Self-Employed,19037.61,55289.34,Other,803.0,1,36,0.158,2020-04-25,0
CUST_4235,23.0,Female,South,Secondary,Unemployed,51533.13,23620.38,Business,659.0,1,225,0.418,2021-07-30,0
CUST_4236,27.0,Male,South,Graduate,Self-Employed,336180.53,79429.66,Business,620.0,1,113,0.079,2021-10-13,0
CUST_4237,59.0,Female,East,Graduate,Self-Employed,42256.05,10374.51,Business,747.0,1,208,0.093,2023-11-03,0
CUST_4238,37.0,Male,North,Graduate,Salaried,201051.34,12843.16,Car,715.0,2,39,0.146,2019-11-13,0
CUST_4239,59.0,Female,North,Post-Graduate,Self-Employed,62569.21,31802.12,Education,698.0,0,8,0.541,2020-07-23,0
CUST_4240,,Male,West,Primary,Salaried,7026.8,21562.95,Education,748.0,1,213,0.562,2019-01-19,0
CUST_4241,19.0,Female,West,Primary,Salaried,99946.31,18763.06,Other,681.0,1,217,0.097,2022-11-23,0
CUST_4242,52.0,Other,South,Secondary,,164885.04,21424.85,Home,667.0,1,86,0.255,2021-06-25,0
CUST_4243,34.0,,North,Primary,Self-Employed,57572.67,21934.88,Home,631.0,1,51,0.304,2020-09-06,0
CUST_4244,50.0,Male,North,Graduate,Self-Employed,160562.86,36283.14,Home,760.0,1,107,0.017,2021-08-05,0
CUST_4245,42.0,Female,South,Primary,Salaried,,27571.69,Business,806.0,2,77,0.426,2021-10-27,0
CUST_4246,23.0,Male,East,Post-Graduate,Salaried,19762.64,78847.25,Other,850.0,2,82,0.48,2023-12-23,0
CUST_4247,43.0,Other,North,Graduate,Salaried,70536.91,73895.02,Business,746.0,0,186,0.445,2020-01-19,0
CUST_4248,68.0,Male,West,Graduate,Salaried,87701.28,97017.56909584376,Car,833.0,2,238,0.231,2022-10-19,0
CUST_4249,47.0,Male,South,Post-Graduate,Salaried,177240.54,909.41,Other,640.0,0,192,0.382,2022-11-06,0
CUST_4250,41.0,Male,East,Post-Graduate,Salaried,99821.57,278.41,Other,621.0,0,110,0.323,2022-06-10,0
CUST_4251,54.0,Male,West,Primary,Salaried,23042.53,3286.72,Other,596.0,2,55,0.582,2019-10-14,1
CUST_4252,44.0,Female,North,Primary,Self-Employed,71000.1,1946.27,Car,692.0,1,92,0.17,2020-01-21,0
CUST_4253,44.0,Female,East,Primary,Unemployed,96817.39,11684.82,Other,664.0,1,145,0.127,2019-06-20,0
CUST_4254,28.0,Female,West,Post-Graduate,Self-Employed,13367.92,1358.09,Car,,0,167,0.373,2019-07-16,0
CUST_4255,44.0,Female,South,Primary,Self-Employed,57820.19,24515.0,Home,659.0,3,20,0.292,2023-08-26,1
CUST_4256,54.0,Female,East,Secondary,Salaried,45776.86,5273.4,Other,666.0,3,239,0.074,2020-10-06,0
CUST_4257,31.0,Male,East,Primary,Self-Employed,,18036.88,Business,,0,72,0.135,2023-06-07,0
CUST_4258,59.0,Male,South,Post-Graduate,Salaried,89234.38,2719.68,Education,780.0,0,7,0.061,2019-07-09,0
CUST_4259,40.0,Male,North,Post-Graduate,Salaried,23867.07,43967.17,Car,734.0,0,230,0.463,2019-02-11,0
CUST_4260,31.0,Male,North,Secondary,Salaried,83575.33,37848.52,Home,753.0,3,66,0.171,2020-12-28,0
CUST_4261,53.0,Male,East,Graduate,Salaried,93675.59,12213.85,Home,754.0,2,83,0.079,2022-12-15,0
CUST_4262,38.0,Male,East,Secondary,Self-Employed,142487.66,60364.0,Education,849.0,0,35,0.291,2021-12-13,0
CUST_4263,51.0,Male,East,Post-Graduate,Salaried,,5135.68,Other,542.0,1,133,0.368,2022-03-05,1
CUST_4264,38.0,Male,West,Graduate,Self-Employed,17958.39,42041.71,Business,640.0,0,66,0.276,2022-11-24,0
CUST_4265,41.0,Female,East,Secondary,Unemployed,74841.13,19733.49,Education,815.0,1,5,0.686,2021-06-08,0
CUST_4266,47.0,Male,North,Secondary,Salaried,47618.8,9996.27,Other,685.0,0,165,0.282,2023-05-13,0
CUST_4267,45.0,Male,South,Graduate,Salaried,,2203.33,Other,750.0,1,94,0.337,2022-07-13,0
CUST_4268,18.0,Female,South,Secondary,Self-Employed,86404.82,4697.76,Car,493.0,3,249,0.612,2020-03-29,1
CUST_4269,28.0,Male,South,Graduate,Salaried,62725.88,49669.3,Business,630.0,2,174,0.101,2019-03-02,0
CUST_4270,53.0,Male,East,Primary,Salaried,52142.6,23341.4,Business,541.0,2,197,0.165,2021-04-04,1
CUST_4271,40.0,Male,East,Graduate,Self-Employed,22596.5,6765.56,Car,633.0,1,148,0.456,2021-01-16,0
CUST_4272,35.0,Male,South,Secondary,Unemployed,94005.19,17122.18,Other,659.0,2,169,0.503,2020-06-02,0
CUST_4273,25.0,Male,West,Primary,Self-Employed,56200.67,2852.65,Other,710.0,4,56,0.617,2022-03-31,1
CUST_4274,,Male,West,Post-Graduate,Salaried,56238.06,2601.88,Business,791.0,0,246,0.401,2020-08-27,0
CUST_4275,17.0,Female,West,Post-Graduate,Salaried,64573.19,59585.3,Business,744.0,1,39,0.265,2021-10-28,0
CUST_4276,,Female,West,Post-Graduate,,71465.49,15305.6,Business,736.0,1,76,0.735,2020-07-29,0
CUST_4277,34.0,Male,North,Secondary,Salaried,14892.24,11218.47,Business,649.0,1,179,0.498,2021-10-20,0
CUST_4278,30.0,Male,South,Primary,Salaried,116963.64,74433.48,Other,590.0,0,103,0.342,2020-09-16,0
CUST_4279,41.0,Male,North,Graduate,Salaried,30419.66,12729.04,Business,,2,119,0.15,2023-05-13,0
CUST_4280,46.0,Female,East,Post-Graduate,Unemployed,53614.47,10245.95,Other,618.0,2,134,0.128,2022-01-19,0
CUST_4281,67.0,Male,West,Post-Graduate,Self-Employed,167497.54,7970.24,Car,610.0,2,176,0.409,2022-01-11,0
CUST_4282,,Female,West,Primary,Self-Employed,248589.66,20813.84,Home,569.0,2,185,0.202,2019-04-06,0
CUST_4283,55.0,Female,South,Primary,Unemployed,15361.27,20434.37,Car,,2,86,0.541,2021-06-08,0
CUST_4284,53.0,Male,West,Primary,Salaried,61340.52,408.17,Car,695.0,2,78,0.463,2020-07-16,0
CUST_4285,32.0,Male,South,Secondary,Salaried,74483.32,26537.42,Education,781.0,1,142,0.091,2023-01-13,0
CUST_4286,44.0,Male,East,Primary,Self-Employed,17925.44,38815.47,Car,784.0,1,177,0.285,2019-06-10,0
CUST_4287,36.0,Male,West,Graduate,Unemployed,113785.81,23925.51,Education,734.0,1,80,0.563,2020-03-23,0
CUST_4288,44.0,Male,West,Graduate,,65710.25,50984.02,Education,850.0,2,107,0.157,2020-01-17,0
CUST_4289,60.0,Male,North,Post-Graduate,Salaried,,8088.48,Education,634.0,1,190,0.687,2019-07-07,0
CUST_4290,49.0,Male,South,Graduate,Self-Employed,28737.49,5329.19,Car,655.0,2,156,0.229,2022-05-02,0
CUST_4291,48.0,Male,South,Primary,Salaried,83308.79,29873.52,Home,666.0,0,244,0.358,2020-07-22,0
CUST_4292,36.0,Female,West,Graduate,Salaried,117076.07,5223.59,Education,661.0,4,26,0.822,2020-09-10,1
CUST_4293,24.0,Male,North,Post-Graduate,Salaried,66292.91,2388.14,Business,552.0,1,45,0.344,2023-07-12,0
CUST_4294,39.0,Female,West,Secondary,Unemployed,39689.87,2540.16,Business,635.0,1,9,0.426,2020-03-26,0
CUST_4295,56.0,Other,South,Graduate,Salaried,,36567.89,Other,716.0,2,90,0.242,2023-04-02,0
CUST_4296,23.0,Other,South,Post-Graduate,Self-Employed,71418.81,728.96,Business,,0,136,0.066,2022-03-31,0
CUST_4297,29.0,Female,West,Post-Graduate,Salaried,62257.72,8543.13,Business,581.0,1,237,0.303,2023-05-05,1
CUST_4298,43.0,Male,East,Primary,Salaried,123482.87,,Education,589.0,1,214,0.155,2022-08-31,1
CUST_4299,30.0,Male,West,Post-Graduate,Unemployed,40773.73,35153.26,Car,606.0,2,226,0.454,2022-04-16,0
CUST_4300,32.0,Female,North,Graduate,Salaried,22590.74,17503.95,Business,721.0,0,114,0.403,2023-05-07,0
CUST_4301,36.0,Female,South,Post-Graduate,Salaried,79818.36,5750.82,Car,609.0,1,229,0.377,2022-12-23,0
CUST_4302,25.0,Female,South,Post-Graduate,Salaried,40862.83,34698.48,Home,574.0,1,191,0.4,2021-11-28,0
CUST_4303,,Other,West,Primary,Self-Employed,112077.46,34694.04,Business,572.0,0,26,1.2818634583912762,2020-02-11,1
CUST_4304,50.0,Male,East,Primary,Salaried,60236.33,18507.16,Home,,1,64,0.564,2023-03-18,0
CUST_4305,,Male,South,Graduate,Salaried,,8068.91,Home,684.0,1,74,0.018,2021-02-19,0
CUST_4306,22.0,Male,West,Post-Graduate,Self-Employed,26596.8,22063.97,Other,749.0,0,234,0.112,2021-10-28,0
CUST_4307,34.0,Male,East,Secondary,Salaried,67151.67,67775.15,Car,739.0,3,114,0.249,2021-08-28,1
CUST_4308,50.0,Male,West,Post-Graduate,Salaried,34220.82,,Car,770.0,0,244,0.339,2020-08-28,0
CUST_4309,39.0,Female,West,Secondary,Self-Employed,22554.75,,Other,,2,234,0.315,2023-03-25,0
CUST_4310,36.0,Female,West,Graduate,Salaried,30064.9,8385.74,Education,616.0,1,120,0.544,2020-10-11,0
CUST_4311,42.0,Male,South,Primary,Salaried,38731.88,24979.02,Other,707.0,1,15,0.469,2021-11-07,0
CUST_4312,21.0,Female,East,Graduate,Self-Employed,162065.46,26328.86,Other,,1,178,0.146,2021-08-18,1
CUST_4313,47.0,Female,North,Primary,,,5776.73,Other,723.0,1,173,0.277,2022-12-17,0
CUST_4314,46.0,Female,North,Primary,Salaried,21650.15,6086.86,Home,,1,139,0.375,2021-04-10,0
CUST_4315,37.0,Male,South,Post-Graduate,Salaried,66514.94,65851.19,Car,782.0,0,28,0.276,2020-06-09,0
CUST_4316,54.0,Female,South,Post-Graduate,Self-Employed,61288.32,35295.31,Education,761.0,1,140,0.107,2020-12-27,0
CUST_4317,28.0,Female,West,Primary,Salaried,40390.81,68054.88,Business,727.0,0,16,0.14,2020-02-11,0
CUST_4318,55.0,Male,West,Secondary,Salaried,52628.93,44249.41,Business,546.0,2,142,0.39,2020-05-20,0
CUST_4319,43.0,Male,East,Secondary,Salaried,130742.06,12859.05,Business,649.0,4,143,0.527,2023-01-12,1
CUST_4320,37.0,Female,West,Post-Graduate,Self-Employed,102392.08,3250.09,Education,735.0,0,152,0.253,2020-11-21,0
CUST_4321,41.0,Male,East,Graduate,Salaried,95548.01,24825.94,Business,802.0,0,234,1.1790513874252797,2023-01-25,0
CUST_4322,,Male,West,Secondary,Self-Employed,23226.68,10846.27,Education,739.0,0,48,0.092,2021-04-04,0
CUST_4323,56.0,Male,West,Primary,Self-Employed,602738.34,13852.55,Business,578.0,4,27,0.396,2022-05-20,1
CUST_4324,29.0,Female,North,Post-Graduate,Salaried,138829.49,13872.91,Business,818.0,0,26,0.314,2023-03-20,0
CUST_4325,32.0,Female,South,Post-Graduate,Salaried,90546.87,,Education,,3,177,0.161,2022-12-14,1
CUST_4326,54.0,Male,East,Primary,Unemployed,23589.35,1783.71,Car,726.0,4,26,0.367,2022-03-28,1
CUST_4327,34.0,Male,North,Graduate,Salaried,127795.18,5364.0,Education,732.0,3,43,0.097,2019-04-13,1
CUST_4328,52.0,Other,West,Primary,Salaried,40098.62,23408.69,Education,633.0,0,45,0.186,2021-06-22,0
CUST_4329,62.0,Female,North,Graduate,Self-Employed,51255.76,53802.04,Other,618.0,1,60,0.289,2020-07-12,0
CUST_4330,37.0,Female,East,Post-Graduate,Salaried,15605.47,62508.42,Home,705.0,1,71,0.398,2023-09-14,0
CUST_4331,50.0,Male,South,Graduate,Salaried,22177.06,20450.36,Home,619.0,0,128,0.154,2019-02-24,0
CUST_4332,28.0,Male,North,Primary,Salaried,85036.61,879.31,Car,641.0,0,39,0.197,2021-12-27,0
CUST_4333,51.0,Male,East,Post-Graduate,Salaried,133918.64,11269.97,Car,659.0,0,20,0.174,2023-12-13,0
CUST_4334,44.0,Female,West,Secondary,Salaried,103561.77,62781.25,Car,538.0,1,150,0.33,2021-04-14,0
CUST_4335,47.0,Male,North,Post-Graduate,Self-Employed,100775.97,17325.88,Home,739.0,1,145,0.471,2023-03-28,0
CUST_4336,34.0,Male,South,Primary,Unemployed,56850.87,32421.7,Car,781.0,1,26,0.701,2022-11-28,0
CUST_4337,22.0,Male,East,Primary,Salaried,43244.89,7840.16,Car,729.0,1,13,0.164,2019-06-07,0
CUST_4338,48.0,Male,South,Post-Graduate,Salaried,75441.75,633.12,Education,525.0,4,74,0.083,2021-11-06,1
CUST_4339,17.0,Female,West,Post-Graduate,Salaried,115511.65,418022.39109986095,Education,717.0,1,115,0.521,2020-11-07,0
CUST_4340,38.0,Male,South,Post-Graduate,Salaried,60107.49,45042.37,Home,773.0,1,141,0.299,2021-03-02,0
CUST_4341,53.0,Female,West,Graduate,Salaried,157660.87,115810.19,Education,648.0,0,22,0.087,2020-05-04,0
CUST_4342,44.0,Female,West,Secondary,Salaried,50409.99,46872.08,Car,709.0,3,248,0.344,2021-03-24,1
CUST_4343,65.0,Male,North,Graduate,Unemployed,,20185.59,Education,729.0,1,241,0.455,2021-09-16,0
CUST_4344,54.0,Female,West,Primary,Salaried,59379.85,23458.78,Other,617.0,2,196,0.435,2020-02-29,0
CUST_4345,34.0,Other,South,Post-Graduate,Salaried,65171.52,43455.09,Education,615.0,4,229,0.373,2021-03-30,1
CUST_4346,42.0,Other,North,Graduate,Salaried,56071.11,500.24,Home,525.0,1,42,0.411,2021-09-02,0
CUST_4347,41.0,Male,West,Graduate,Salaried,2204969.817331626,75729.3,Car,638.0,0,55,0.013,2020-01-08,0
CUST_4348,23.0,Male,East,Primary,Self-Employed,114032.82,18940.61,Car,612.0,2,62,0.223,2019-04-17,0
CUST_4349,30.0,Male,East,Graduate,Salaried,19058.09,75941.08,Home,,3,26,0.12,2021-07-06,0
CUST_4350,35.0,Female,West,Primary,Unemployed,204330.41,36153.04,Education,755.0,0,101,0.553,2021-04-06,0
CUST_4351,17.0,Female,North,Graduate,Salaried,6679.95,4131.23,Car,136.0,2,188,0.176,2023-01-24,0
CUST_4352,42.0,Female,North,Secondary,Self-Employed,334642.98,4515.87,Car,589.0,0,112,0.185,2023-07-16,1
CUST_4353,39.0,Male,North,Primary,Unemployed,47579.42,10910.2,Other,656.0,2,33,0.183,2020-10-31,0
CUST_4354,21.0,Male,South,Secondary,Salaried,51448.97,7662.72,Home,691.0,1,187,0.532,2023-10-30,0
CUST_4355,46.0,Female,East,Graduate,Salaried,57067.33,14464.18,Education,474.0,1,125,0.113,2019-07-17,1
CUST_4356,50.0,Male,West,Secondary,Self-Employed,81484.19,23152.46,Education,676.0,1,84,0.302,2019-09-26,0
CUST_4357,44.0,Female,West,Secondary,Salaried,59861.54,14343.23,Car,661.0,3,136,0.117,2022-10-07,1
CUST_4358,38.0,Male,East,Secondary,Self-Employed,53813.73,1451.87,Business,661.0,2,168,0.279,2022-05-13,0
CUST_4359,49.0,Male,South,Graduate,Salaried,170609.85,92861.72,Other,706.0,1,206,0.43,2023-10-27,0
CUST_4360,50.0,Male,North,Primary,Salaried,94134.22,,Other,590.0,0,36,0.343,2022-06-18,1
CUST_4361,45.0,Male,East,Graduate,Salaried,27804.6,47607.81,Other,720.0,1,228,0.348,2022-09-28,0
CUST_4362,,Male,West,Graduate,Unemployed,108286.86,1920.79,Car,695.0,0,18,0.11,2020-12-26,0
CUST_4363,45.0,Male,South,Graduate,Salaried,2331353.3447479997,41526.82,Home,800.0,1,216,0.095,2022-05-20,0
CUST_4364,56.0,Male,West,Primary,,38707.2,4761.0,Home,681.0,1,22,1.446974636914494,2023-01-22,0
CUST_4365,34.0,Male,North,Post-Graduate,,112838.26,28439.41,Other,793.0,1,199,0.179,2019-08-17,0
CUST_4366,67.0,Male,East,Graduate,Salaried,,27103.44,Business,801.0,1,202,0.252,2021-06-09,0
